run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
35,20240661,0.041882955,0.015264066,0.014309527,0.015343196,0.04150438,0.016154876,0.018595012,0.035359137,0.014947264,0.01668954,0.015011528,0.017975306,0.02604324,0.021122016,0.015092903,0.021454394,0.023070056,0.014076426,0.014626418,0.016056618,0.013216753,0.021233771,0.024399694,0.015611825,0.019617518,0.027581926,0.014427133,0.014232397,0.013862248,0.013284123,0.015474133,0.01811002,0.014368316,0.015038316,0.010957762,0.018762592,0.0138515355,0.013832992,0.0133583415,0.016985305,0.014722511,0.014213824,0.01627745,0.013484529,0.019643525,0.015550112,0.014404158,0.0127418395,0.013960189,0.02032759,0.015774742,0.014543908,0.014843039,0.013416454,0.015418117,0.013169281,0.014723119
36,20240662,0.045682758,0.015325637,0.0140964,0.015199689,0.038061775,0.016127355,0.018817106,0.032047804,0.017202912,0.01664511,0.0138754,0.019732555,0.027097316,0.023173759,0.014141295,0.025949625,0.02368343,0.015763843,0.015407284,0.013982702,0.014096648,0.021157224,0.02581935,0.016625367,0.019878324,0.025778184,0.014091847,0.013233115,0.015359868,0.013534673,0.015299249,0.018512331,0.013568853,0.013592714,0.012749739,0.01798627,0.013688813,0.008341614,0.01407723,0.021031315,0.013080189,0.012696043,0.014667828,0.013642663,0.01935421,0.013763207,0.013576411,0.010012036,0.012968341,0.01772401,0.016810238,0.016321126,0.015910994,0.013698468,0.014700889,0.015542021,0.015094982
37,20240663,0.039216124,0.014970738,0.0140445875,0.015396973,0.040057708,0.015790652,0.017982895,0.033846743,0.0144121535,0.015405919,0.015710955,0.018432807,0.025920965,0.02283022,0.015065411,0.024864277,0.02403671,0.014124853,0.014177017,0.015150465,0.015347082,0.017168107,0.021544762,0.016351629,0.019911824,0.023267182,0.014690055,0.013379612,0.013242136,0.01430362,0.013558029,0.018055499,0.013757093,0.015000535,0.0144139,0.017904494,0.015023694,0.011187683,0.012752007,0.018316284,0.016117487,0.015354807,0.014241356,0.014423568,0.020339979,0.01517478,0.01442638,0.01649139,0.013223359,0.027109874,0.015344481,0.015002875,0.014651407,0.013603155,0.014058349,0.014228983,0.01559438
38,20240664,0.040146288,0.015538542,0.014279831,0.015165987,0.04031642,0.0162271,0.018230502,0.033416785,0.014214956,0.015341553,0.016089637,0.020023018,0.023363585,0.021034978,0.015141359,0.024949346,0.024791647,0.013978132,0.015521347,0.015742123,0.015087819,0.020186095,0.02525937,0.01579913,0.019373305,0.024688715,0.013818484,0.012823027,0.013800206,0.01294789,0.01611661,0.017594753,0.013016437,0.016288986,0.013944204,0.018377306,0.013530793,0.009688821,0.013055425,0.021356037,0.01376207,0.01659309,0.015615999,0.013263784,0.018876651,0.015534352,0.015615549,0.018249726,0.013981763,0.0120386565,0.016177027,0.014809825,0.015179042,0.014098127,0.014115615,0.017648999,0.01417318
39,20240665,0.043181244,0.015880635,0.014846419,0.016399419,0.041868523,0.016400237,0.01917133,0.036222197,0.01598883,0.01678132,0.0155098885,0.019840972,0.025212253,0.022327647,0.01523343,0.025463326,0.02588102,0.013889932,0.0152425375,0.013183557,0.016201118,0.018198395,0.024488386,0.015976083,0.019106641,0.025703521,0.01609195,0.01189965,0.0141975405,0.014385195,0.015039526,0.017220967,0.013754415,0.016283924,0.011560135,0.017534947,0.013304268,0.011923182,0.013568337,0.02067867,0.014375998,0.01589932,0.018773317,0.014308632,0.012816063,0.016815025,0.014263221,0.015032771,0.013565457,0.0,0.016188934,0.017079644,0.016220517,0.013100409,0.015564453,0.014787903,0.015566711
40,20240666,0.0418411,0.015383746,0.014407373,0.015694013,0.03996205,0.015271442,0.018009016,0.03162092,0.017317418,0.016785583,0.014970101,0.017963318,0.02250838,0.02363312,0.014166247,0.026653979,0.02462626,0.015374055,0.014520157,0.014238192,0.014579059,0.018286452,0.023108244,0.016423242,0.019295068,0.025041457,0.014185659,0.012768693,0.014684313,0.013620774,0.0154136885,0.016841777,0.013838142,0.01508902,0.011548554,0.017158642,0.011880561,0.013029558,0.012861029,0.016298242,0.01496177,0.01515126,0.014073151,0.012819333,0.01789645,0.015528486,0.013647559,0.013681068,0.012093235,0.031113079,0.015536682,0.015049999,0.019156713,0.014051713,0.013339068,0.015230162,0.015771572
41,20240667,0.043014187,0.015254286,0.014875621,0.015288605,0.040633246,0.015991934,0.018241495,0.032088693,0.01679362,0.0149318315,0.014650465,0.019005084,0.02621364,0.021061549,0.015076603,0.022759054,0.023761228,0.014154437,0.015753549,0.013275368,0.015153204,0.021489248,0.020588227,0.017805396,0.0195128,0.02908736,0.014354371,0.013332785,0.017300535,0.014839786,0.0145769175,0.014987007,0.013604307,0.014517278,0.013964291,0.016853023,0.015983623,0.01636941,0.013706044,0.019926898,0.014436903,0.015147428,0.013001394,0.012448298,0.014686503,0.015615242,0.012862841,0.011987868,0.012793417,0.013786574,0.017016605,0.018446583,0.01911589,0.014023664,0.014234001,0.015369504,0.014250311
42,20240668,0.042341035,0.015554896,0.014468278,0.015504608,0.038766965,0.015241499,0.018366372,0.032472476,0.01619925,0.015921822,0.013656005,0.01905291,0.023492202,0.022131262,0.014809322,0.024146918,0.024721848,0.015092191,0.015186128,0.0142167,0.015123455,0.018170495,0.021895906,0.0149079645,0.021438016,0.025114046,0.014049164,0.013244464,0.015857693,0.013287993,0.015292365,0.018593427,0.013473354,0.014715913,0.013612235,0.017295402,0.014307521,0.013976064,0.013740239,0.017968066,0.0141306855,0.013709673,0.0146021545,0.012068545,0.020861577,0.015991535,0.014428726,0.014970411,0.014609976,0.016783178,0.017049765,0.01540875,0.015730355,0.014066183,0.016089812,0.016374677,0.015717564
43,20240669,0.04226624,0.01560464,0.015436001,0.015429664,0.040063318,0.016091641,0.01878348,0.034287967,0.015094009,0.017445173,0.01469477,0.019323593,0.02652983,0.021721002,0.015181713,0.024959713,0.024387622,0.0143931275,0.015348051,0.014441219,0.014221309,0.019138273,0.023138925,0.016223397,0.022996914,0.028536638,0.013758729,0.013472987,0.013042373,0.013583112,0.015016931,0.018625341,0.01162648,0.014415202,0.013223794,0.019554028,0.013558407,0.013829329,0.0140157305,0.013630616,0.017256925,0.014336685,0.016423168,0.014377083,0.020847283,0.01564221,0.015309939,0.013768401,0.013773276,0.0,0.017118212,0.014981451,0.016747652,0.012967652,0.015724003,0.018306717,0.015328079
44,20240670,0.04322956,0.015514852,0.014536196,0.015785197,0.041773394,0.016568793,0.018793149,0.033941306,0.015445098,0.015507375,0.014820028,0.019398732,0.028571583,0.02204571,0.015237277,0.023229858,0.026085563,0.015103469,0.0145608215,0.016050583,0.014673435,0.020470027,0.021839838,0.015321625,0.019448468,0.027105436,0.0148103,0.012897943,0.015663335,0.014665361,0.016288169,0.019319398,0.012814346,0.015933739,0.014356763,0.017990028,0.013153556,0.011226044,0.013917138,0.016367253,0.015026206,0.013991402,0.014031885,0.012948833,0.01564072,0.017083809,0.015351794,0.016631236,0.01250257,0.0,0.018927623,0.016483948,0.015480767,0.013979287,0.015725052,0.01660829,0.015125861
45,20240671,0.04279114,0.014813405,0.013721691,0.014519342,0.03998098,0.015479292,0.018025978,0.03301224,0.014834035,0.01666482,0.014052182,0.01755317,0.023867832,0.021065937,0.014114953,0.02290152,0.024971297,0.016351216,0.015062028,0.015068998,0.0149557665,0.020598875,0.025542343,0.01692648,0.020192483,0.025660371,0.014673097,0.012780187,0.013195585,0.0123383235,0.01622123,0.01693102,0.011962214,0.014795752,0.00972145,0.016853942,0.0124787185,0.014226194,0.014474414,0.015259749,0.015232442,0.014819339,0.014288888,0.012660136,0.018591724,0.014837427,0.014221493,0.013128099,0.012852228,0.030988205,0.017224383,0.015476674,0.015794449,0.0136916945,0.014936209,0.017728785,0.014887549
46,20240672,0.04272467,0.01550143,0.014643525,0.01595206,0.03964219,0.016267763,0.018484445,0.032889348,0.015805459,0.017158134,0.015338873,0.018656416,0.026222883,0.02407098,0.014651547,0.022016041,0.025841989,0.014658069,0.014846257,0.014314015,0.014824893,0.020070108,0.02521829,0.013778021,0.017691994,0.026194286,0.014748259,0.013206567,0.016643811,0.01490365,0.014120696,0.015396081,0.014588369,0.013957893,0.0106298905,0.017310224,0.013958507,0.011683355,0.013456235,0.014463433,0.015775042,0.0129074305,0.016467389,0.012639752,0.025914077,0.014401088,0.014268815,0.0121535,0.01425809,0.016501836,0.016785862,0.016417822,0.017023938,0.012540875,0.0143823465,0.017524473,0.013507024
47,20240673,0.04334861,0.015035156,0.01411285,0.014916085,0.039272748,0.0150811365,0.01795018,0.030229615,0.015136506,0.015140552,0.014847252,0.018177122,0.025140896,0.023168115,0.014080539,0.022197586,0.023112325,0.015436755,0.013875034,0.014639699,0.014917975,0.020541249,0.02472532,0.015642844,0.01909944,0.024949566,0.013166487,0.012281063,0.014058618,0.01290575,0.014139328,0.01756579,0.013290451,0.015604972,0.011315555,0.017665613,0.013420267,0.014452311,0.0128618,0.019199861,0.014775445,0.0141415475,0.016093284,0.012131373,0.020887297,0.01635674,0.014198911,0.013978619,0.012890235,0.033566345,0.015718406,0.017047504,0.014886132,0.013078534,0.014078842,0.014453067,0.0150146345
48,20240674,0.045055594,0.015081758,0.01442177,0.01552168,0.038052995,0.015486337,0.018122843,0.033631872,0.015780455,0.01658506,0.014440533,0.018124023,0.026110446,0.023075534,0.014919783,0.022583408,0.026658807,0.013837981,0.01518878,0.014671939,0.014380793,0.022797318,0.020802943,0.016866727,0.021038078,0.024150752,0.014621654,0.01259631,0.014110539,0.013279513,0.015977673,0.015818741,0.01326607,0.015255902,0.012246918,0.017095461,0.013117592,0.013694648,0.012627775,0.01703577,0.017562913,0.014434999,0.015040958,0.011862075,0.018642412,0.015494141,0.014952926,0.01601858,0.0143495,0.013903699,0.01671487,0.016083919,0.017752852,0.013950653,0.015203036,0.014304898,0.015594878
49,20240675,0.04111377,0.0151153635,0.014311027,0.015152222,0.03890928,0.016546136,0.018016635,0.033223227,0.01682957,0.015633095,0.014255783,0.016944682,0.024261922,0.023763865,0.014669681,0.023096379,0.023788769,0.015410326,0.01515431,0.013562169,0.014877928,0.023682268,0.022112686,0.015162784,0.01924704,0.02831977,0.013890297,0.01367671,0.01647763,0.012762788,0.014464186,0.0151475435,0.014418018,0.013861489,0.012379711,0.016812742,0.014840706,0.014605162,0.013117963,0.016134197,0.016098723,0.015276881,0.014860072,0.013049861,0.017224254,0.016708404,0.0150443865,0.012518281,0.013508158,0.02230929,0.015821526,0.01666684,0.01767047,0.013686132,0.014750953,0.014237341,0.014818502
50,20240676,0.04415588,0.015608907,0.014230352,0.015741272,0.03792009,0.0155891655,0.018144617,0.03553689,0.014380167,0.017323608,0.014587208,0.018527016,0.024623685,0.021936005,0.0150078,0.024447259,0.024752518,0.015312851,0.0155033395,0.01421793,0.014836517,0.019207189,0.021458153,0.014870105,0.019457933,0.02761774,0.014134015,0.013897522,0.014930933,0.013572746,0.016066704,0.018943688,0.012496589,0.014836237,0.0109641375,0.017890628,0.013440578,0.013574947,0.012607073,0.01571516,0.014704727,0.015007127,0.015564559,0.013074903,0.018873814,0.016200427,0.014321439,0.013940226,0.012740835,0.021900225,0.015873963,0.016950753,0.01565563,0.013416749,0.015008126,0.014658167,0.014043224
