run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
23,20240649,0.0068012327,0.0073233447,0.006915025,0.0065698726,0.0073955576,0.007490767,0.08599859,0.027724234,0.061939873,0.009471811,0.116596825,0.035400767,0.032813627,0.076853566,0.21052241,0.0055328486,0.008029897,0.011435518,0.007411161,0.0056310804,0.008589079,0.006451477,0.0053600804,0.0071250563,0.00644072,0.01486263,0.020962067,0.0061891894,0.005244263,0.007403037,0.007604112,0.0077046226,0.007052501,0.008334328,0.0060500815,0.0047968193,0.0064787017,0.005591609,0.0072819665,0.005173405,0.0055168876,0.0063845417,0.0062026167,0.0060975174,0.0055744783,0.005616378,0.0055888942,0.0054552583,0.007881043,0.005053731,0.0073086624,0.005532105,0.005724707,0.0059179505,0.0054943548,0.0057403785,0.006539287,0.005817468
24,20240650,0.0063594147,0.007134734,0.0069115986,0.0067285886,0.0077930545,0.007169206,0.07832577,0.02528246,0.08447828,0.0115346955,0.10767899,0.04565424,0.03589856,0.07252041,0.19787502,0.005747395,0.0085587045,0.010983466,0.007619056,0.005728283,0.007868953,0.006917208,0.0046083336,0.006869367,0.007090755,0.012576321,0.02374314,0.0065127015,0.0053768433,0.0071903304,0.007533978,0.008337842,0.0056762337,0.007940358,0.006373567,0.0049980464,0.0068901833,0.006265314,0.0066138683,0.0050206864,0.0059034494,0.0057969554,0.0061964276,0.0071677715,0.00522287,0.0056532817,0.0055101393,0.005869575,0.0047170394,0.005218352,0.0068089305,0.005563381,0.006400425,0.005403295,0.0052654995,0.006238766,0.006468078,0.0062098317
25,20240651,0.006887061,0.0069363583,0.0065468797,0.00628413,0.007656561,0.007131857,0.07762371,0.025070848,0.089128226,0.010127112,0.1056904,0.04640207,0.03852559,0.0826029,0.19298448,0.005530118,0.00860634,0.011134557,0.006698727,0.0054195467,0.0077785193,0.0063751726,0.0050699175,0.0051629352,0.0063453796,0.01275381,0.025769228,0.0057941363,0.0051226933,0.007247378,0.006982573,0.007401533,0.005336094,0.00803689,0.0059113093,0.005317193,0.006364862,0.0053125885,0.005000722,0.005199415,0.005258963,0.0058914917,0.0053034863,0.008113657,0.0049608434,0.005172118,0.005863136,0.0054995953,0.0052958783,0.0051386957,0.006227799,0.0052676937,0.005901953,0.007591165,0.0051026014,0.005824961,0.0066021113,0.005714026
26,20240652,0.0069570644,0.007581861,0.0069065248,0.0066003636,0.008548572,0.007880822,0.08674079,0.030354697,0.08208254,0.011822165,0.08960275,0.04573981,0.04022559,0.08591627,0.17287707,0.0064591253,0.009553378,0.011490528,0.0070345826,0.0061068726,0.008288449,0.0065973303,0.0050321603,0.0060755634,0.0069654095,0.014117626,0.024278563,0.0060561625,0.005865169,0.0073595396,0.0082680825,0.0082431035,0.0068145255,0.007417295,0.006408528,0.005728679,0.006411298,0.0061129434,0.006741013,0.005135443,0.005671952,0.00625814,0.0058480646,0.006928277,0.005610435,0.0059738643,0.005834084,0.0065484876,0.0053498955,0.0054356656,0.0069074226,0.005724215,0.006473747,0.0066831415,0.005632186,0.006294207,0.00822919,0.006198814
27,20240653,0.0069339643,0.0076149744,0.0070423293,0.0069742687,0.008741563,0.00819937,0.08375871,0.02762548,0.073315166,0.012300728,0.12098469,0.032801244,0.041137755,0.0664978,0.17914341,0.0058685825,0.010257686,0.01248382,0.0072421855,0.0057948325,0.009236603,0.007047771,0.00522914,0.0071793445,0.0070345383,0.012765473,0.025741467,0.006406802,0.0061138333,0.007472664,0.008081115,0.008737175,0.006141858,0.008582393,0.0067398227,0.005566771,0.0064626285,0.0062584416,0.005502456,0.005225397,0.005751192,0.0060936273,0.0065309647,0.006148468,0.005932955,0.0071791424,0.0055461028,0.0062094405,0.00637492,0.0055420552,0.005964888,0.005837646,0.0066808127,0.007861673,0.005422881,0.006729273,0.007603604,0.006346048
28,20240654,0.0072034243,0.0074701654,0.006999002,0.006917307,0.009219619,0.00802695,0.081070654,0.025837915,0.07410304,0.009636254,0.11495283,0.037158266,0.049004253,0.074786805,0.1715451,0.0060207075,0.009191293,0.011172703,0.008235122,0.006041441,0.008345449,0.0067495615,0.0054178033,0.006433319,0.0063067027,0.01389738,0.023416266,0.006311381,0.005768137,0.008396556,0.008316888,0.008020514,0.0072670984,0.008755613,0.006189946,0.0061340504,0.007145904,0.0060097463,0.0067588105,0.005359857,0.00579842,0.00616944,0.0062557724,0.008108996,0.0056740562,0.0065865265,0.00576617,0.0058402065,0.006495808,0.005285982,0.007867562,0.0061139874,0.006390487,0.0075369943,0.0057160784,0.0060782107,0.0059693446,0.0067521064
29,20240655,0.0071435296,0.008002515,0.0070380825,0.007068976,0.008326176,0.007929091,0.08563873,0.028552925,0.06086201,0.011562454,0.10196926,0.036493856,0.048397023,0.079776,0.18463923,0.005905488,0.008749821,0.012215186,0.0072846427,0.006043631,0.008178924,0.0067790993,0.006487307,0.007022185,0.00685691,0.012615445,0.027706534,0.0066419407,0.0060351114,0.0070915455,0.0074043274,0.008262757,0.0060962895,0.009211117,0.0061440435,0.0053408197,0.006561384,0.0062181894,0.007618416,0.0055811754,0.0057398495,0.0060657044,0.0064295074,0.0067008263,0.005902302,0.0070721605,0.006306319,0.0065724794,0.0074954643,0.0055279615,0.0057922876,0.0056376318,0.0063026166,0.0059839548,0.005745196,0.0065061837,0.0068346104,0.0059327655
30,20240656,0.0070275757,0.007914341,0.0069089676,0.007447683,0.008165276,0.008119162,0.08238296,0.027503993,0.07427432,0.011530443,0.09854614,0.03141582,0.03854216,0.08039635,0.192185,0.006065559,0.010009118,0.012355628,0.0080391625,0.0062500346,0.008548391,0.0067505864,0.005029502,0.005800598,0.007668516,0.015046656,0.02318396,0.0066064293,0.005601618,0.0077924277,0.007673325,0.007981937,0.007165473,0.008247054,0.006477437,0.0058659534,0.0064188647,0.0057764575,0.0056033647,0.005106612,0.0061424007,0.0064761955,0.007031198,0.0071699345,0.005225549,0.0065144207,0.006327012,0.0065154904,0.008208758,0.005994292,0.007380896,0.006104395,0.0064665833,0.005916852,0.0056357183,0.006301679,0.006751102,0.0064125867
31,20240657,0.007109822,0.007548137,0.0071225273,0.007131672,0.00834191,0.007719473,0.081178986,0.028539918,0.07932492,0.013560629,0.10715067,0.047534987,0.043626763,0.08173303,0.15252477,0.006313863,0.009371501,0.012723116,0.008290401,0.006086662,0.008588602,0.0067440793,0.0046812696,0.0074918126,0.00643596,0.011214316,0.023347791,0.006879128,0.0062751016,0.00785762,0.0080491,0.008787418,0.0064475327,0.008623172,0.0069026127,0.0051670955,0.0060484405,0.006430054,0.0078120534,0.0051294556,0.0068009887,0.0062396796,0.0067105405,0.007082615,0.006093997,0.007148979,0.006629288,0.0065307785,0.0059224786,0.00608544,0.0071503175,0.0062639643,0.0064176964,0.007885647,0.0057692286,0.006058817,0.0068126395,0.006550621
32,20240658,0.0070877983,0.007938912,0.007408607,0.007179548,0.008361365,0.0078048897,0.08574478,0.029565351,0.062764734,0.013514451,0.09730242,0.04389305,0.04800193,0.077979684,0.17440782,0.0063072,0.008217607,0.012057422,0.008042396,0.006135682,0.00909199,0.00648485,0.0056664464,0.0064265304,0.0073419274,0.013048107,0.02435704,0.0066605336,0.0060273358,0.007968061,0.008042402,0.008738684,0.0067687817,0.007961623,0.007182776,0.00587383,0.0075215218,0.0065746447,0.008485312,0.0057133925,0.007041935,0.0062791947,0.0061533195,0.007506882,0.005728189,0.007132222,0.0061175684,0.0063157966,0.0045906827,0.005708201,0.0076727867,0.0058309967,0.006645293,0.0067155687,0.005539156,0.006050215,0.0070538977,0.006266707
