run_id,seed,i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
37,20240663,0.03958942,0.012081593,0.011129619,0.010964987,0.043350708,0.012889811,0.02550043,0.043194614,0.010614977,0.058983687,0.015796829,0.021536931,0.043877874,0.060479555,0.011839226,0.026757771,0.038096502,0.011096678,0.013187135,0.013862007,0.01234103,0.010352964,0.008349521,0.018135559,0.014933447,0.068738654,0.009872725,0.01020081,0.0106638605,0.013099808,0.0128156245,0.0150951585,0.009588029,0.009863803,0.007770509,0.012490527,0.011298122,0.012358545,0.0089547215,0.014533546,0.011210766,0.0099687185,0.009885918,0.008868485,0.0090010315,0.010310092,0.009425824,0.013605268,0.0104683135,0.009938289,0.012596042,0.011560087,0.015466396,0.008679663,0.009430822,0.012374152,0.010922821
38,20240664,0.039575964,0.012202952,0.011299361,0.011239834,0.043501925,0.013037129,0.027221907,0.053106293,0.010369515,0.04757018,0.016195515,0.016501447,0.051119518,0.055542998,0.01079485,0.025604593,0.036864217,0.011185864,0.01141788,0.011654062,0.011737503,0.007890945,0.013697831,0.020213207,0.017552841,0.06953461,0.009222502,0.010121557,0.010560314,0.015408842,0.012387872,0.011251104,0.009864084,0.009532603,0.007414589,0.0135348635,0.010781878,0.00975261,0.009971919,0.017901001,0.01085159,0.011711977,0.011249974,0.009612527,0.013240367,0.011464943,0.008349656,0.008284375,0.011520286,0.011686925,0.011457296,0.012326252,0.013778463,0.008024116,0.009576303,0.009618701,0.012907614
39,20240665,0.038608503,0.012524734,0.010878365,0.011230377,0.042782154,0.0128050735,0.026128799,0.0505804,0.01115143,0.057128035,0.015726069,0.016761122,0.04796997,0.06386147,0.011123839,0.02515556,0.031826437,0.011822339,0.01192821,0.012772564,0.01037824,0.017448273,0.0088248905,0.01775546,0.013254077,0.06785885,0.009181046,0.0109301265,0.009382345,0.013515928,0.013763898,0.013924389,0.01042686,0.009942004,0.007279493,0.011453806,0.010589024,0.012588572,0.009296447,0.015885886,0.010388753,0.011026482,0.012666647,0.01003072,0.01001337,0.011660017,0.010218242,0.011274057,0.01054278,0.014108644,0.010286495,0.012171385,0.013884174,0.007221067,0.009778765,0.007240462,0.011042932
40,20240666,0.04034931,0.012154964,0.011481369,0.011136347,0.042465087,0.013169543,0.025217492,0.046168108,0.009498652,0.051991854,0.013491631,0.018171744,0.04934419,0.06529994,0.01181119,0.022549849,0.034576304,0.010544034,0.012519501,0.012309008,0.011006412,0.013118254,0.013520821,0.019569306,0.0126736825,0.06850663,0.010622092,0.010441878,0.010796391,0.0139777055,0.012747705,0.012602401,0.010767493,0.010091835,0.008371047,0.011970743,0.0117597915,0.012480823,0.009510712,0.015344042,0.008721713,0.010729525,0.012616147,0.009207106,0.011387101,0.00942262,0.009299587,0.01509041,0.010954713,0.012583931,0.010463615,0.012870796,0.012049315,0.010091961,0.009767049,0.009093985,0.01152053
41,20240667,0.038087692,0.012122309,0.011818001,0.01126694,0.042972486,0.013103186,0.025026487,0.05110209,0.011890464,0.05325242,0.0133841885,0.021156821,0.050630696,0.058127575,0.011991386,0.025671335,0.04026453,0.011388251,0.011187158,0.011666465,0.011739798,0.0104713645,0.010200844,0.017769743,0.014016857,0.05959768,0.00999439,0.009880785,0.0115851145,0.01503942,0.012409637,0.016546872,0.009503081,0.008948844,0.0066520455,0.012655942,0.01170236,0.009362755,0.008177528,0.012570121,0.011099485,0.01195919,0.01639735,0.008102798,0.0081944335,0.010217355,0.0102454685,0.01118683,0.009609089,0.016931929,0.011518131,0.013555243,0.014529827,0.0096217375,0.010315221,0.010545106,0.011035126
42,20240668,0.036350414,0.012318211,0.011826245,0.011633846,0.041333824,0.0128412405,0.026484765,0.03813456,0.01058401,0.053822797,0.015246959,0.018181052,0.03908718,0.066256076,0.011823926,0.02516499,0.04299639,0.011594804,0.011353624,0.011458118,0.010583507,0.010535356,0.008622887,0.01810917,0.012432414,0.062471602,0.011037143,0.01007125,0.01078721,0.013394958,0.01454651,0.0149621125,0.010947004,0.010000648,0.008654135,0.012560713,0.0120092835,0.008619015,0.009140878,0.019334456,0.011607037,0.011089006,0.01656216,0.009089282,0.015906867,0.012191333,0.009443235,0.017160667,0.010891694,0.012374249,0.01093052,0.011661222,0.013277428,0.008917039,0.009909469,0.010529679,0.011145874
43,20240669,0.039196964,0.013085328,0.011333605,0.011768226,0.044379015,0.013029156,0.026704488,0.047866352,0.010939995,0.05397088,0.016386947,0.018064719,0.04957372,0.06394338,0.01254358,0.023885116,0.042886365,0.010750074,0.011749549,0.011484096,0.010931396,0.011054526,0.011340313,0.018698292,0.01486296,0.053503405,0.009609829,0.0105732335,0.011840609,0.0137982555,0.01313343,0.012735615,0.011892002,0.010769815,0.0074221,0.011623978,0.010747768,0.0087975785,0.008053869,0.0108569125,0.011025851,0.011855765,0.012249153,0.009643232,0.012741523,0.011266724,0.010650958,0.0127313165,0.01158865,0.012591568,0.010742303,0.012998321,0.013851556,0.010026352,0.009568046,0.009476649,0.011204616
44,20240670,0.040050242,0.01208286,0.01103184,0.0119001325,0.045370907,0.013729076,0.026641894,0.04885225,0.009269751,0.0504003,0.016470646,0.016987879,0.04310867,0.063062645,0.01177099,0.029392896,0.03921836,0.010793588,0.013019453,0.0148121985,0.011684754,0.010180885,0.008399794,0.021677947,0.012100204,0.06797653,0.01103614,0.010531036,0.010607539,0.012350653,0.013062951,0.012821892,0.010352681,0.010078533,0.007857161,0.0120574245,0.011286699,0.00687241,0.009319087,0.010029949,0.010680942,0.012058997,0.013190399,0.010646087,0.01161682,0.011042949,0.010541331,0.014253341,0.011024113,0.012329652,0.009394578,0.012108668,0.0140827885,0.009678147,0.010179074,0.008245655,0.010675591
45,20240671,0.037986726,0.01196443,0.011357156,0.011517414,0.04551554,0.012997216,0.025860636,0.050984405,0.010648629,0.050927244,0.016536927,0.02221456,0.04820175,0.06350762,0.01166002,0.024267498,0.040033627,0.010603075,0.011679641,0.014399043,0.0107544465,0.008598316,0.006915065,0.019734478,0.011566015,0.06142723,0.009735395,0.011014223,0.01056696,0.012786877,0.013817195,0.011809105,0.010846702,0.009048822,0.007989812,0.012463637,0.011555862,0.0101918215,0.009087647,0.011031656,0.010722956,0.011546789,0.019199204,0.009517486,0.012106313,0.011085401,0.010544288,0.0118153095,0.011170933,0.013629154,0.010061084,0.012772067,0.013401812,0.008321055,0.010006953,0.010168722,0.010126015
46,20240672,0.038529743,0.012419304,0.011513514,0.011721029,0.047396924,0.014336459,0.027098494,0.05016262,0.010855774,0.057647184,0.0147299515,0.024978198,0.04034656,0.06366039,0.0135122705,0.0243199,0.033011,0.011335685,0.012591323,0.011734143,0.011720028,0.008359881,0.008544313,0.019391943,0.0142250415,0.05581193,0.00975876,0.010924577,0.0106402235,0.012945235,0.012603258,0.012863938,0.00963078,0.010197801,0.008403051,0.012318867,0.011591336,0.011864453,0.009052616,0.010578861,0.011487663,0.009556864,0.009817743,0.009454559,0.011451601,0.012606854,0.0098472815,0.017479934,0.010059098,0.008689027,0.011125656,0.013392775,0.020031096,0.009432628,0.009874226,0.009295581,0.013070112
47,20240673,0.04101023,0.011834177,0.01076379,0.011351188,0.044698313,0.013717334,0.025987877,0.04477415,0.009633855,0.0575377,0.016684528,0.020134151,0.041759066,0.06039419,0.0119423745,0.026873179,0.036045052,0.010466608,0.011724386,0.0115435915,0.011268267,0.010199978,0.009334446,0.018499041,0.016320277,0.062120188,0.0106698945,0.010111379,0.0094112065,0.0147956405,0.013361369,0.015687749,0.010537397,0.010184358,0.0087432,0.012282124,0.011800829,0.012148876,0.00903391,0.015730195,0.010690729,0.010990878,0.009067774,0.009883183,0.013333572,0.012036854,0.009100098,0.015928501,0.011739012,0.009205778,0.009185735,0.010518191,0.0139524285,0.00832849,0.010328213,0.011506871,0.013087612
48,20240674,0.039957773,0.012106813,0.011509254,0.011167905,0.043494787,0.013102104,0.026702983,0.05528524,0.011195967,0.049057115,0.017484937,0.01654655,0.045768764,0.058542073,0.0121072065,0.022820251,0.031777,0.010799341,0.011448205,0.010912285,0.013447807,0.011434499,0.010061736,0.019643739,0.015593455,0.060584247,0.008774396,0.010356481,0.011416055,0.012996376,0.0144881485,0.01230913,0.011489745,0.008995536,0.008590491,0.012568492,0.011311264,0.012374302,0.008729648,0.011929541,0.011280887,0.01483023,0.013496108,0.009367509,0.0116952825,0.010912059,0.011085806,0.014901864,0.009978621,0.016372912,0.010920223,0.012409777,0.011741984,0.009311525,0.009300871,0.011511399,0.012001368
49,20240675,0.037570026,0.0123601025,0.011469493,0.011355671,0.04450802,0.012645447,0.027460067,0.04592805,0.008869896,0.05386151,0.01378072,0.018958524,0.047234707,0.06979995,0.012622079,0.026024614,0.038719293,0.011898853,0.011522055,0.013572107,0.012796206,0.006116263,0.010264524,0.01946286,0.014288292,0.06451168,0.010642658,0.01025086,0.011500963,0.012794208,0.016121484,0.012666077,0.011051016,0.010682676,0.0072764447,0.013575236,0.010032455,0.009401766,0.009852377,0.011984714,0.010383954,0.0123683605,0.013602621,0.009429278,0.0071471967,0.011393608,0.009897676,0.017257435,0.011075151,0.0066518104,0.010201723,0.01090953,0.012585496,0.0093045235,0.01152357,0.008195118,0.012638947
50,20240676,0.040631313,0.012609226,0.011582766,0.011966175,0.045707434,0.01271949,0.02632573,0.04513692,0.011578285,0.05481191,0.013243108,0.017570673,0.046834555,0.06414336,0.012904582,0.025678433,0.034378335,0.009875828,0.011670459,0.014012727,0.0126256645,0.0076731276,0.011024107,0.017167816,0.015498161,0.072873324,0.009483808,0.010914064,0.011200853,0.015152225,0.01610174,0.01249513,0.010375288,0.010815195,0.008490506,0.011350787,0.011272326,0.009304091,0.0090006245,0.008192666,0.010335755,0.01093401,0.010777365,0.009267791,0.008984554,0.011558089,0.010901671,0.010481932,0.011175159,0.011499659,0.010573104,0.014054843,0.011834468,0.009698326,0.009981723,0.011608726,0.011939948
